repo,user,week,commit_count,pr_created,pr_closed,pr_consumption_rate
langchain-nvidia,raspawar,2024-07-07,7.0,0.0,0.0,
langchain-nvidia,raspawar,2024-07-08,0.0,2.0,2.0,1.0
langchain-nvidia,raspawar,2024-07-14,8.0,0.0,0.0,
langchain-nvidia,raspawar,2024-07-21,6.0,0.0,0.0,
langchain-nvidia,raspawar,2024-07-22,0.0,1.0,1.0,1.0
langchain-nvidia,raspawar,2024-07-28,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-08-04,1.0,0.0,0.0,
langchain-nvidia,raspawar,2024-08-05,0.0,1.0,1.0,1.0
langchain-nvidia,raspawar,2024-08-11,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-08-18,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-08-25,4.0,0.0,0.0,
langchain-nvidia,raspawar,2024-08-26,0.0,2.0,2.0,1.0
langchain-nvidia,raspawar,2024-09-01,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-09-08,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-09-15,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-09-22,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-09-29,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-10-06,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-10-13,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-10-14,0.0,4.0,1.0,0.25
langchain-nvidia,raspawar,2024-10-20,2.0,0.0,0.0,
langchain-nvidia,raspawar,2024-10-21,0.0,1.0,1.0,1.0
langchain-nvidia,raspawar,2024-10-27,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-11-03,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-11-10,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-11-17,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-11-24,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-12-01,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-12-08,6.0,0.0,0.0,
langchain-nvidia,raspawar,2024-12-09,0.0,1.0,1.0,1.0
langchain-nvidia,raspawar,2024-12-15,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-12-22,0.0,0.0,0.0,
langchain-nvidia,raspawar,2024-12-29,0.0,0.0,0.0,
langchain-nvidia,raspawar,2025-01-05,0.0,0.0,0.0,
langchain-nvidia,raspawar,2025-01-12,0.0,0.0,0.0,
langchain-nvidia,raspawar,2025-01-19,2.0,0.0,0.0,
langchain-nvidia,raspawar,2025-01-20,0.0,1.0,1.0,1.0
langchain-nvidia,raspawar,2025-01-26,0.0,0.0,0.0,
langchain-nvidia,raspawar,2025-02-02,2.0,0.0,0.0,
langchain-nvidia,raspawar,2025-02-03,0.0,1.0,1.0,1.0
langchain-nvidia,raspawar,2025-02-09,0.0,0.0,0.0,
langchain-nvidia,raspawar,2025-02-16,0.0,0.0,0.0,
langchain-nvidia,raspawar,2025-02-17,0.0,1.0,0.0,0.0
langchain-nvidia,rlancemartin,2024-01-28,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-02-04,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-02-11,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-02-18,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-02-25,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-03-03,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-03-10,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-03-17,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-03-24,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-03-31,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-04-07,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-04-14,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-04-21,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-04-28,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-05-05,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-05-12,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-05-19,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-05-26,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-06-02,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-06-09,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-06-16,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-06-23,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-06-30,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-07-07,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-07-14,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-07-21,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-07-28,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-08-04,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-08-11,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-08-18,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-08-25,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-09-01,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-09-08,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-09-15,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-09-22,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-09-29,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-10-06,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-10-13,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-10-20,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-10-27,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-11-03,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-11-10,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-11-17,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-11-24,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-12-01,2.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-12-02,0.0,1.0,1.0,1.0
langchain-nvidia,rlancemartin,2024-12-08,3.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-12-09,0.0,1.0,1.0,1.0
langchain-nvidia,rlancemartin,2024-12-15,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-12-22,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2024-12-29,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2025-01-05,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2025-01-12,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2025-01-19,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2025-01-26,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2025-02-02,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2025-02-09,0.0,0.0,0.0,
langchain-nvidia,rlancemartin,2025-02-16,0.0,0.0,0.0,
langchain-postgres,IanQS,2024-08-05,0.0,1.0,1.0,1.0
langchain-postgres,JonZeolla,2024-09-30,0.0,1.0,0.0,0.0
langchain-postgres,LeiTi34,2024-05-27,0.0,1.0,0.0,0.0
langchain-postgres,MartinGotelli,2024-04-29,0.0,1.0,1.0,1.0
langchain-postgres,MartinGotelli,2024-05-13,0.0,1.0,1.0,1.0
langchain-postgres,Raj725,2024-06-03,0.0,1.0,1.0,1.0
langchain-postgres,RyanKung,2025-01-27,0.0,1.0,1.0,1.0
langchain-postgres,Sachin-Bhat,2024-07-15,0.0,1.0,0.0,0.0
langchain-postgres,aadityakanjolia4,2024-12-02,0.0,1.0,0.0,0.0
langchain-postgres,amotl,2025-01-27,0.0,2.0,2.0,1.0
langchain-postgres,amotl,2025-02-03,0.0,1.0,1.0,1.0
langchain-postgres,anupkg1985,2024-11-04,0.0,1.0,0.0,0.0
langchain-postgres,averikitsch,2024-10-21,0.0,1.0,1.0,1.0
langchain-postgres,briancp37,2024-05-13,0.0,1.0,1.0,1.0
langchain-postgres,ccurme,2024-12-09,0.0,2.0,2.0,1.0
langchain-postgres,danielfornarini,2024-08-05,0.0,2.0,2.0,1.0
langchain-postgres,danielfornarini,2024-12-09,0.0,1.0,0.0,0.0
langchain-postgres,efriis,2024-05-13,0.0,1.0,1.0,1.0
langchain-postgres,efriis,2024-08-05,0.0,1.0,1.0,1.0
langchain-postgres,efriis,2024-09-09,0.0,2.0,2.0,1.0
langchain-postgres,efriis,2024-10-28,0.0,1.0,1.0,1.0
langchain-postgres,efriis,2024-11-11,0.0,2.0,2.0,1.0
langchain-postgres,eyurtsev,2024-04-08,0.0,25.0,25.0,1.0
langchain-postgres,eyurtsev,2024-04-15,0.0,3.0,3.0,1.0
langchain-postgres,eyurtsev,2024-05-13,0.0,5.0,5.0,1.0
langchain-postgres,eyurtsev,2024-06-10,0.0,4.0,4.0,1.0
langchain-postgres,eyurtsev,2024-06-17,0.0,2.0,2.0,1.0
langchain-postgres,eyurtsev,2024-06-24,0.0,1.0,1.0,1.0
langchain-postgres,eyurtsev,2024-07-01,0.0,1.0,1.0,1.0
langchain-postgres,eyurtsev,2024-07-08,0.0,1.0,1.0,1.0
langchain-postgres,eyurtsev,2024-09-09,0.0,4.0,4.0,1.0
langchain-postgres,eyurtsev,2024-12-09,0.0,1.0,1.0,1.0
langchain-postgres,eyurtsev,2025-02-03,0.0,3.0,3.0,1.0
langchain-postgres,fangyi-zhou,2024-09-16,0.0,1.0,0.0,0.0
langchain-postgres,freemjstudio,2024-08-19,0.0,1.0,1.0,1.0
langchain-postgres,isahers1,2024-08-05,0.0,1.0,1.0,1.0
langchain-postgres,jernkuan,2024-05-27,0.0,1.0,0.0,0.0
langchain-postgres,jernkuan,2024-06-24,0.0,1.0,0.0,0.0
langchain-postgres,leo-gan,2024-05-20,0.0,1.0,1.0,1.0
langchain-postgres,liunux4odoo,2024-08-05,0.0,3.0,2.0,0.6666666666666666
langchain-postgres,liuwb,2024-07-01,0.0,1.0,1.0,1.0
langchain-postgres,pprados,2024-04-22,0.0,1.0,1.0,1.0
langchain-postgres,pprados,2024-06-10,0.0,1.0,1.0,1.0
langchain-postgres,pprados,2024-06-17,0.0,2.0,2.0,1.0
langchain-postgres,shamspias,2024-10-07,0.0,1.0,0.0,0.0
langchain-postgres,shamspias,2024-10-14,0.0,2.0,0.0,0.0
langchain-postgres,sjjpo2002,2024-12-09,0.0,1.0,0.0,0.0
langchain-postgres,wulifu2hao,2024-07-01,0.0,1.0,0.0,0.0
langchain-redis,MarceloNunesAlves,2024-07-07,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-07-14,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-07-21,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-07-28,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-08-04,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-08-11,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-08-18,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-08-25,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-09-01,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-09-08,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-09-15,1.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-09-16,0.0,1.0,1.0,1.0
langchain-redis,MarceloNunesAlves,2024-09-22,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-09-29,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-10-06,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-10-13,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-10-20,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-10-27,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-11-03,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-11-10,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-11-17,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-11-24,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-12-01,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-12-08,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-12-15,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-12-22,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2024-12-29,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2025-01-05,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2025-01-12,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2025-01-19,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2025-01-26,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2025-02-02,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2025-02-09,0.0,0.0,0.0,
langchain-redis,MarceloNunesAlves,2025-02-16,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-07-07,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-07-14,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-07-21,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-07-28,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-08-04,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-08-11,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-08-18,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-08-25,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-09-01,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-09-08,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-09-15,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-09-22,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-09-29,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-10-06,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-10-13,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-10-20,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-10-27,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-11-03,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-11-10,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-11-17,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-11-24,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-12-01,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-12-08,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-12-15,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-12-22,0.0,0.0,0.0,
langchain-redis,TheEaterr,2024-12-29,0.0,0.0,0.0,
langchain-redis,TheEaterr,2025-01-05,1.0,0.0,0.0,
langchain-redis,TheEaterr,2025-01-06,0.0,1.0,1.0,1.0
langchain-redis,TheEaterr,2025-01-12,0.0,0.0,0.0,
langchain-redis,TheEaterr,2025-01-19,0.0,0.0,0.0,
langchain-redis,TheEaterr,2025-01-26,0.0,0.0,0.0,
langchain-redis,TheEaterr,2025-02-02,0.0,0.0,0.0,
langchain-redis,TheEaterr,2025-02-09,0.0,0.0,0.0,
langchain-redis,TheEaterr,2025-02-16,0.0,0.0,0.0,
langchain-redis,abrookins,2024-07-07,0.0,0.0,0.0,
langchain-redis,abrookins,2024-07-14,0.0,0.0,0.0,
langchain-redis,abrookins,2024-07-21,0.0,0.0,0.0,
langchain-redis,abrookins,2024-07-28,0.0,0.0,0.0,
langchain-redis,abrookins,2024-08-04,0.0,0.0,0.0,
langchain-redis,abrookins,2024-08-11,0.0,0.0,0.0,
langchain-redis,abrookins,2024-08-18,0.0,0.0,0.0,
langchain-redis,abrookins,2024-08-25,0.0,0.0,0.0,
langchain-redis,abrookins,2024-09-01,0.0,0.0,0.0,
langchain-redis,abrookins,2024-09-08,0.0,0.0,0.0,
langchain-redis,abrookins,2024-09-15,0.0,0.0,0.0,
langchain-redis,abrookins,2024-09-22,0.0,0.0,0.0,
langchain-redis,abrookins,2024-09-29,0.0,0.0,0.0,
langchain-redis,abrookins,2024-10-06,0.0,0.0,0.0,
langchain-redis,abrookins,2024-10-13,0.0,0.0,0.0,
langchain-redis,abrookins,2024-10-20,0.0,0.0,0.0,
langchain-redis,abrookins,2024-10-27,0.0,0.0,0.0,
langchain-redis,abrookins,2024-11-03,0.0,0.0,0.0,
langchain-redis,abrookins,2024-11-10,0.0,0.0,0.0,
langchain-redis,abrookins,2024-11-17,0.0,0.0,0.0,
langchain-redis,abrookins,2024-11-24,0.0,0.0,0.0,
langchain-redis,abrookins,2024-12-01,0.0,0.0,0.0,
langchain-redis,abrookins,2024-12-08,0.0,0.0,0.0,
langchain-redis,abrookins,2024-12-15,0.0,0.0,0.0,
langchain-redis,abrookins,2024-12-22,0.0,0.0,0.0,
langchain-redis,abrookins,2024-12-29,0.0,0.0,0.0,
langchain-redis,abrookins,2025-01-05,0.0,0.0,0.0,
langchain-redis,abrookins,2025-01-12,0.0,0.0,0.0,
langchain-redis,abrookins,2025-01-19,0.0,0.0,0.0,
langchain-redis,abrookins,2025-01-26,1.0,0.0,0.0,
langchain-redis,abrookins,2025-01-27,0.0,1.0,1.0,1.0
langchain-redis,abrookins,2025-02-02,0.0,0.0,0.0,
langchain-redis,abrookins,2025-02-09,0.0,0.0,0.0,
langchain-redis,abrookins,2025-02-16,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-07-07,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-07-14,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-07-21,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-07-28,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-08-04,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-08-11,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-08-18,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-08-25,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-09-01,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-09-08,2.0,0.0,0.0,
langchain-redis,baskaryan,2024-09-09,0.0,1.0,1.0,1.0
langchain-redis,baskaryan,2024-09-15,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-09-22,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-09-29,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-10-06,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-10-13,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-10-20,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-10-27,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-11-03,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-11-10,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-11-17,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-11-24,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-12-01,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-12-08,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-12-15,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-12-22,0.0,0.0,0.0,
langchain-redis,baskaryan,2024-12-29,0.0,0.0,0.0,
langchain-redis,baskaryan,2025-01-05,0.0,0.0,0.0,
langchain-redis,baskaryan,2025-01-12,0.0,0.0,0.0,
langchain-redis,baskaryan,2025-01-19,0.0,0.0,0.0,
langchain-redis,baskaryan,2025-01-26,0.0,0.0,0.0,
langchain-redis,baskaryan,2025-02-02,0.0,0.0,0.0,
langchain-redis,baskaryan,2025-02-09,0.0,0.0,0.0,
langchain-redis,baskaryan,2025-02-16,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-07-07,2.0,0.0,0.0,
langchain-redis,bsbodden,2024-07-14,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-07-21,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-07-28,1.0,0.0,0.0,
langchain-redis,bsbodden,2024-07-29,0.0,1.0,1.0,1.0
langchain-redis,bsbodden,2024-08-04,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-08-11,7.0,0.0,0.0,
langchain-redis,bsbodden,2024-08-12,0.0,2.0,2.0,1.0
langchain-redis,bsbodden,2024-08-18,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-08-25,4.0,0.0,0.0,
langchain-redis,bsbodden,2024-08-26,0.0,1.0,1.0,1.0
langchain-redis,bsbodden,2024-09-01,7.0,0.0,0.0,
langchain-redis,bsbodden,2024-09-02,0.0,3.0,3.0,1.0
langchain-redis,bsbodden,2024-09-08,2.0,0.0,0.0,
langchain-redis,bsbodden,2024-09-15,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-09-16,0.0,1.0,1.0,1.0
langchain-redis,bsbodden,2024-09-22,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-09-29,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-10-06,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-10-13,4.0,0.0,0.0,
langchain-redis,bsbodden,2024-10-14,0.0,2.0,2.0,1.0
langchain-redis,bsbodden,2024-10-20,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-10-27,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-11-03,2.0,0.0,0.0,
langchain-redis,bsbodden,2024-11-04,0.0,1.0,1.0,1.0
langchain-redis,bsbodden,2024-11-10,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-11-17,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-11-24,1.0,0.0,0.0,
langchain-redis,bsbodden,2024-11-25,0.0,1.0,1.0,1.0
langchain-redis,bsbodden,2024-12-01,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-12-08,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-12-15,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-12-22,0.0,0.0,0.0,
langchain-redis,bsbodden,2024-12-23,0.0,2.0,2.0,1.0
langchain-redis,bsbodden,2024-12-29,3.0,0.0,0.0,
langchain-redis,bsbodden,2025-01-05,0.0,0.0,0.0,
langchain-redis,bsbodden,2025-01-12,0.0,0.0,0.0,
langchain-redis,bsbodden,2025-01-19,0.0,0.0,0.0,
langchain-redis,bsbodden,2025-01-26,0.0,0.0,0.0,
langchain-redis,bsbodden,2025-02-02,0.0,0.0,0.0,
langchain-redis,bsbodden,2025-02-09,0.0,0.0,0.0,
langchain-redis,bsbodden,2025-02-16,0.0,0.0,0.0,
langchain-redis,ccurme,2024-07-07,0.0,0.0,0.0,
langchain-redis,ccurme,2024-07-14,0.0,0.0,0.0,
langchain-redis,ccurme,2024-07-21,0.0,0.0,0.0,
langchain-redis,ccurme,2024-07-28,0.0,0.0,0.0,
langchain-redis,ccurme,2024-08-04,0.0,0.0,0.0,
langchain-redis,ccurme,2024-08-11,0.0,0.0,0.0,
langchain-redis,ccurme,2024-08-18,0.0,0.0,0.0,
langchain-redis,ccurme,2024-08-25,0.0,0.0,0.0,
langchain-redis,ccurme,2024-09-01,0.0,0.0,0.0,
langchain-redis,ccurme,2024-09-08,1.0,0.0,0.0,
langchain-redis,ccurme,2024-09-09,0.0,1.0,1.0,1.0
langchain-redis,ccurme,2024-09-15,1.0,0.0,0.0,
langchain-redis,ccurme,2024-09-16,0.0,1.0,1.0,1.0
langchain-redis,ccurme,2024-09-22,0.0,0.0,0.0,
langchain-redis,ccurme,2024-09-29,0.0,0.0,0.0,
langchain-redis,ccurme,2024-10-06,0.0,0.0,0.0,
langchain-redis,ccurme,2024-10-13,0.0,0.0,0.0,
langchain-redis,ccurme,2024-10-20,0.0,0.0,0.0,
langchain-redis,ccurme,2024-10-27,0.0,0.0,0.0,
langchain-redis,ccurme,2024-11-03,0.0,0.0,0.0,
langchain-redis,ccurme,2024-11-10,0.0,0.0,0.0,
langchain-redis,ccurme,2024-11-17,0.0,0.0,0.0,
langchain-redis,ccurme,2024-11-24,0.0,0.0,0.0,
langchain-redis,ccurme,2024-12-01,0.0,0.0,0.0,
langchain-redis,ccurme,2024-12-08,0.0,0.0,0.0,
langchain-redis,ccurme,2024-12-15,0.0,0.0,0.0,
langchain-redis,ccurme,2024-12-22,0.0,0.0,0.0,
langchain-redis,ccurme,2024-12-29,0.0,0.0,0.0,
langchain-redis,ccurme,2025-01-05,0.0,0.0,0.0,
langchain-redis,ccurme,2025-01-12,0.0,0.0,0.0,
langchain-redis,ccurme,2025-01-19,0.0,0.0,0.0,
langchain-redis,ccurme,2025-01-26,0.0,0.0,0.0,
langchain-redis,ccurme,2025-02-02,0.0,0.0,0.0,
langchain-redis,ccurme,2025-02-09,0.0,0.0,0.0,
langchain-redis,ccurme,2025-02-16,0.0,0.0,0.0,
langchain-redis,efriis,2024-07-07,1.0,0.0,0.0,
langchain-redis,efriis,2024-07-08,0.0,3.0,3.0,1.0
langchain-redis,efriis,2024-07-14,0.0,0.0,0.0,
langchain-redis,efriis,2024-07-21,0.0,0.0,0.0,
langchain-redis,efriis,2024-07-28,0.0,0.0,0.0,
langchain-redis,efriis,2024-08-04,0.0,0.0,0.0,
langchain-redis,efriis,2024-08-11,0.0,0.0,0.0,
langchain-redis,efriis,2024-08-18,0.0,0.0,0.0,
langchain-redis,efriis,2024-08-25,0.0,0.0,0.0,
langchain-redis,efriis,2024-09-01,0.0,0.0,0.0,
langchain-redis,efriis,2024-09-08,0.0,0.0,0.0,
langchain-redis,efriis,2024-09-15,0.0,0.0,0.0,
langchain-redis,efriis,2024-09-22,0.0,0.0,0.0,
langchain-redis,efriis,2024-09-29,0.0,0.0,0.0,
langchain-redis,efriis,2024-10-06,0.0,0.0,0.0,
langchain-redis,efriis,2024-10-13,0.0,0.0,0.0,
langchain-redis,efriis,2024-10-20,0.0,0.0,0.0,
langchain-redis,efriis,2024-10-27,0.0,0.0,0.0,
langchain-redis,efriis,2024-10-28,0.0,1.0,1.0,1.0
langchain-redis,efriis,2024-11-03,0.0,0.0,0.0,
langchain-redis,efriis,2024-11-04,0.0,1.0,1.0,1.0
langchain-redis,efriis,2024-11-10,0.0,0.0,0.0,
langchain-redis,efriis,2024-11-17,2.0,0.0,0.0,
langchain-redis,efriis,2024-11-24,0.0,0.0,0.0,
langchain-redis,efriis,2024-12-01,0.0,0.0,0.0,
langchain-redis,efriis,2024-12-08,0.0,0.0,0.0,
langchain-redis,efriis,2024-12-15,0.0,0.0,0.0,
langchain-redis,efriis,2024-12-22,0.0,0.0,0.0,
langchain-redis,efriis,2024-12-29,0.0,0.0,0.0,
langchain-redis,efriis,2025-01-05,0.0,0.0,0.0,
langchain-redis,efriis,2025-01-12,0.0,0.0,0.0,
langchain-redis,efriis,2025-01-19,0.0,0.0,0.0,
langchain-redis,efriis,2025-01-26,0.0,0.0,0.0,
langchain-redis,efriis,2025-02-02,0.0,0.0,0.0,
langchain-redis,efriis,2025-02-09,0.0,0.0,0.0,
langchain-redis,efriis,2025-02-16,0.0,0.0,0.0,
langchain-redis,eljandoubi,2024-10-07,0.0,1.0,1.0,1.0
langchain-redis,eljandoubi,2024-10-14,0.0,1.0,0.0,0.0
langchain-redis,filipecosta90,2024-10-14,0.0,1.0,1.0,1.0
langchain-redis,keenborder786,2024-11-04,0.0,1.0,1.0,1.0
langchain-redis,lelikg,2024-07-07,0.0,0.0,0.0,
langchain-redis,lelikg,2024-07-14,0.0,0.0,0.0,
langchain-redis,lelikg,2024-07-21,0.0,0.0,0.0,
